0;TrialType;2_PortFixCue;17:48:07.7011968
65;StimOn;False;18:03:07.3885312
65;valve_dur_ms;1600;18:03:07.3886720
65;ModOutcome;RespMod_perfect;18:03:07.3887360
65;ModEvent;RespMod_off;18:03:07.3888128
65;Cue_D;0.25;18:03:07.3896320
65;ModEvent;waiting;18:03:07.3905664
65;ModEvent;LickMod_on;18:03:07.3939584
65;valve_dur_ms;500;18:03:07.3960448
65;ModOutcome;waiting;18:03:07.3973120
65;valve_dur_ms;500;18:03:09.6106880
65;valve_dur_ms;500;18:03:10.1229312
65;valve_dur_ms;100;18:03:10.6324224
65;ModOutcome;LickMod_done;18:03:10.6390272
65;ModEvent;LickMod_off;18:03:10.6391552
65;StimOn;False;18:03:10.6511360
65;Trial_ended;True;18:03:10.6512640
65;valve_dur_ms;1600;18:03:10.6513280
65;ITI;0.894238943883329;18:03:10.6513792
65;ModEvent;waiting;18:03:10.6521088
65;ModOutcome;waiting;18:03:10.6521856
66;Event;TrialNum;18:03:11.5587200
66;ModEvent;FixationMod_on;18:03:11.5617920
66;anchor_xy;(-0.534660170257399, -0.45);18:03:15.5531136
66;Cue_xyRel;(-0.0824407726484259, 0.391412211108865);18:03:15.5531776
66;Cue_xy;(-0.617100942905825, -0.0585877888911352);18:03:15.5543936
66;StimOn;True;18:03:15.7712768
66;TimerEvent;FixationStarted;18:03:15.7713024
66;TimerEvent;FixationCompleted;18:03:17.5772928
66;ModOutcome;FixationMod_done;18:03:17.5849728
66;ModEvent;FixationMod_off;18:03:17.5850368
66;FixationDur;2.097488;18:03:17.5855744
66;ModEvent;waiting;18:03:17.5862016
66;ModEvent;RespMod_on;18:03:17.5865344
66;ModOutcome;waiting;18:03:17.5889280
66;RespError_cuefrac;1.25326270984775;18:03:18.7531264
66;StimOn;False;18:03:18.7677312
66;valve_dur_ms;0;18:03:18.7678592
66;ModOutcome;RespMod_bad;18:03:18.7679232
66;ModEvent;RespMod_off;18:03:18.7680000
66;Cue_D;0.25;18:03:18.7687552
66;StimOn;False;18:03:18.7761280
66;Trial_ended;True;18:03:18.7762176
66;valve_dur_ms;1600;18:03:18.7762688
66;ITI;0.747077837235796;18:03:18.7763072
66;ModEvent;waiting;18:03:18.7767552
66;ModOutcome;waiting;18:03:18.7768320
67;Event;TrialNum;18:03:19.5326464
67;ModEvent;FixationMod_on;18:03:19.5350144
67;anchor_xy;(0.616518464184608, -0.45);18:03:27.1851264
67;Cue_xyRel;(-0.214642520056375, 0.337533092575897);18:03:27.1851648
67;Cue_xy;(0.401875944128233, -0.112466907424103);18:03:27.1858944
67;StimOn;True;18:03:27.3982592
67;TimerEvent;FixationStarted;18:03:27.3982976
67;TimerEvent;FixationCompleted;18:03:29.2970496
67;ModOutcome;FixationMod_done;18:03:29.3046528
67;ModEvent;FixationMod_off;18:03:29.3047296
67;FixationDur;2.19647;18:03:29.3052032
67;ModEvent;waiting;18:03:29.3057280
67;ModEvent;RespMod_on;18:03:29.3060224
67;ModOutcome;waiting;18:03:29.3080960
67;RespError_cuefrac;3.2397948017869;18:03:31.8758912
67;StimOn;False;18:03:31.8895360
67;valve_dur_ms;0;18:03:31.8896896
67;ModOutcome;RespMod_bad;18:03:31.8898304
67;ModEvent;RespMod_off;18:03:31.8899712
67;Cue_D;0.25;18:03:31.8912128
67;StimOn;False;18:03:31.9017344
67;Trial_ended;True;18:03:31.9018368
67;valve_dur_ms;1600;18:03:31.9019264
67;ITI;0.663202203420551;18:03:31.9019904
67;ModEvent;waiting;18:03:31.9025408
67;ModOutcome;waiting;18:03:31.9025920
68;Event;TrialNum;18:03:32.5760000
68;ModEvent;FixationMod_on;18:03:32.5786752
68;anchor_xy;(0.406481843197943, -0.45);18:03:38.6744192
68;Cue_xyRel;(0.262813445885941, -0.301544511907541);18:03:38.6744832
68;Cue_xy;(0.669295289083884, -0.751544511907541);18:03:38.6753792
68;StimOn;True;18:03:38.8892928
68;TimerEvent;FixationStarted;18:03:38.8894976
68;TimerEvent;FixationCompleted;18:03:40.8936704
68;ModOutcome;FixationMod_done;18:03:40.9014784
68;ModEvent;FixationMod_off;18:03:40.9016320
68;FixationDur;2.300123;18:03:40.9026944
68;ModEvent;waiting;18:03:40.9039616
68;ModEvent;RespMod_on;18:03:40.9045760
68;ModOutcome;waiting;18:03:40.9106944
68;RespError_cuefrac;1.14476353531395;18:03:42.0248064
68;StimOn;False;18:03:42.0300160
68;valve_dur_ms;0;18:03:42.0301056
68;ModOutcome;RespMod_bad;18:03:42.0301440
68;ModEvent;RespMod_off;18:03:42.0301952
68;Cue_D;0.25;18:03:42.0306432
68;StimOn;False;18:03:42.0359040
68;Trial_ended;True;18:03:42.0360192
68;valve_dur_ms;1600;18:03:42.0361344
68;ITI;0.941355285905933;18:03:42.0361728
68;ModEvent;waiting;18:03:42.0365312
68;ModOutcome;waiting;18:03:42.0365440
69;Event;TrialNum;18:03:42.9915136
69;ModEvent;FixationMod_on;18:03:42.9941632
69;anchor_xy;(0.449263655822381, -0.45);18:05:42.9443328
69;Cue_xyRel;(0.119860753126414, 0.381619443765604);18:05:42.9443712
69;Cue_xy;(0.569124408948796, -0.0683805562343963);18:05:42.9449600
69;StimOn;True;18:05:43.1638016
69;TimerEvent;FixationStarted;18:05:43.1638784
69;TimerEvent;FixationInterrupted;18:05:44.9865472
69;StimOn;False;18:05:45.0004608
69;anchor_xy;(-0.444924219741916, -0.45);18:05:50.6612608
69;Cue_xyRel;(-0.113147004299303, 0.38366359668086);18:05:50.6613248
69;Cue_xy;(-0.558071224041219, -0.06633640331914);18:05:50.6618368
69;StimOn;True;18:05:50.8796672
69;TimerEvent;FixationStarted;18:05:50.8797056
69;TimerEvent;FixationInterrupted;18:05:52.8737536
69;StimOn;False;18:05:52.8857856
69;anchor_xy;(-0.653193880395588, -0.45);18:05:53.7303296
69;Cue_xyRel;(0.0701461074094867, 0.393801375842311);18:05:53.7303808
69;Cue_xy;(-0.583047772986102, -0.0561986241576894);18:05:53.7314176
69;StimOn;True;18:05:53.9562368
69;TimerEvent;FixationStarted;18:05:53.9563008
69;TimerEvent;FixationCompleted;18:05:56.0582656
69;ModOutcome;FixationMod_done;18:05:56.0659584
69;ModEvent;FixationMod_off;18:05:56.0660480
69;FixationDur;2.408667;18:05:56.0667776
69;ModEvent;waiting;18:05:56.0676864
69;ModEvent;RespMod_on;18:05:56.0681728
69;ModOutcome;waiting;18:05:56.0722304
69;RespError_cuefrac;1.35241413656213;18:06:01.4731264
69;StimOn;False;18:06:01.4848896
69;valve_dur_ms;0;18:06:01.4850432
69;ModOutcome;RespMod_bad;18:06:01.4851456
69;ModEvent;RespMod_off;18:06:01.4853120
69;Cue_D;0.25;18:06:01.4863872
69;StimOn;False;18:06:01.4959360
69;Trial_ended;True;18:06:01.4960512
69;valve_dur_ms;1600;18:06:01.4961536
69;ITI;0.650622580969065;18:06:01.4962944
69;ModEvent;waiting;18:06:01.4966784
69;ModOutcome;waiting;18:06:01.4967168
70;Event;TrialNum;18:06:02.1583744
70;ModEvent;FixationMod_on;18:06:02.1634304
70;anchor_xy;(0.666409218346891, -0.45);18:06:08.3298688
70;Cue_xyRel;(0.271541698059846, -0.293709220513718);18:06:08.3300736
70;Cue_xy;(0.937950916406736, -0.743709220513718);18:06:08.3314944
70;StimOn;True;18:06:08.5611392
70;TimerEvent;FixationStarted;18:06:08.5611648
70;TimerEvent;FixationCompleted;18:06:10.7715840
70;ModOutcome;FixationMod_done;18:06:10.7793280
70;ModEvent;FixationMod_off;18:06:10.7794560
70;FixationDur;2.522334;18:06:10.7805184
70;ModEvent;waiting;18:06:10.7822848
70;ModEvent;RespMod_on;18:06:10.7829376
70;ModOutcome;waiting;18:06:10.7878912
70;RespError_cuefrac;0.829045179944609;18:06:12.4292608
70;StimOn;False;18:06:12.4360448
70;valve_dur_ms;351;18:06:12.4361728
70;ModOutcome;RespMod_ok;18:06:12.4362112
70;ModEvent;RespMod_off;18:06:12.4362752
70;Cue_D;0.25;18:06:12.4368512
70;ModEvent;waiting;18:06:12.4375296
70;ModEvent;LickMod_on;18:06:12.4410112
70;valve_dur_ms;351;18:06:12.4431232
70;ModOutcome;waiting;18:06:12.4441216
70;ModOutcome;LickMod_done;18:06:14.7772288
70;ModEvent;LickMod_off;18:06:14.7772928
70;StimOn;False;18:06:14.7818880
70;Trial_ended;True;18:06:14.7819520
70;valve_dur_ms;1600;18:06:14.7820032
70;ITI;0.99532396741925;18:06:14.7820416
70;ModEvent;waiting;18:06:14.7823360
70;ModOutcome;waiting;18:06:14.7823616
71;Event;TrialNum;18:06:15.7912576
71;ModEvent;FixationMod_on;18:06:15.7940864
71;anchor_xy;(0.399104974041276, -0.45);18:06:19.0156416
71;Cue_xyRel;(-0.224936040749365, -0.33076241862098);18:06:19.0156800
71;Cue_xy;(0.174168933291912, -0.78076241862098);18:06:19.0162304
71;StimOn;True;18:06:19.2374400
71;TimerEvent;FixationStarted;18:06:19.2374656
71;TimerEvent;FixationInterrupted;18:06:20.8946816
71;StimOn;False;18:06:20.9008640
71;anchor_xy;(0.199690585196805, -0.45);18:06:21.6574976
71;Cue_xyRel;(-0.379925299232378, 0.125127003493204);18:06:21.6575744
71;Cue_xy;(-0.180234714035572, -0.324872996506796);18:06:21.6587904
71;StimOn;True;18:06:21.8804736
71;TimerEvent;FixationStarted;18:06:21.8805248
71;TimerEvent;FixationInterrupted;18:06:22.6161920
71;StimOn;False;18:06:22.6206336
71;anchor_xy;(0.595947621467499, -0.45);18:06:38.2156288
71;Cue_xyRel;(-0.366941578707419, 0.159229010597023);18:06:38.2156672
71;Cue_xy;(0.229006042760079, -0.290770989402977);18:06:38.2163456
71;StimOn;True;18:06:38.4344448
71;TimerEvent;FixationStarted;18:06:38.4344832
71;TimerEvent;FixationInterrupted;18:06:38.6906880
71;StimOn;False;18:06:38.7032320
71;anchor_xy;(0.180350699848659, -0.45);18:06:38.7590144
71;Cue_xyRel;(-0.192657507487985, 0.350546836825719);18:06:38.7590400
71;Cue_xy;(-0.0123068076393266, -0.0994531631742815);18:06:38.7595520
71;StimOn;True;18:06:38.9692160
71;TimerEvent;FixationStarted;18:06:38.9692416
71;TimerEvent;FixationCompleted;18:06:41.2985728
71;ModOutcome;FixationMod_done;18:06:41.3062784
71;ModEvent;FixationMod_off;18:06:41.3064064
71;FixationDur;2.641364;18:06:41.3070592
71;ModEvent;waiting;18:06:41.3077888
71;ModEvent;RespMod_on;18:06:41.3081600
71;ModOutcome;waiting;18:06:41.3111168
71;RespError_cuefrac;1.44182822172889;18:06:47.3147520
71;StimOn;False;18:06:47.3302784
71;valve_dur_ms;0;18:06:47.3304064
71;ModOutcome;RespMod_bad;18:06:47.3304576
71;ModEvent;RespMod_off;18:06:47.3305216
71;Cue_D;0.25;18:06:47.3312384
71;StimOn;False;18:06:47.3394560
71;Trial_ended;True;18:06:47.3395584
71;valve_dur_ms;1600;18:06:47.3396224
71;ITI;0.683674424273742;18:06:47.3396736
71;ModEvent;waiting;18:06:47.3400704
71;ModOutcome;waiting;18:06:47.3401088
72;Event;TrialNum;18:06:48.0374784
72;ModEvent;FixationMod_on;18:06:48.0408064
72;anchor_xy;(-0.649447045130398, -0.45);18:07:04.0902144
72;Cue_xyRel;(-0.395166758261348, 0.0619938155400795);18:07:04.0902656
72;Cue_xy;(-1.04461380339175, -0.38800618445992);18:07:04.0912384
72;StimOn;True;18:07:04.3017344
72;TimerEvent;FixationStarted;18:07:04.3017856
72;TimerEvent;FixationCompleted;18:07:06.7436672
72;ModOutcome;FixationMod_done;18:07:06.7513728
72;ModEvent;FixationMod_off;18:07:06.7514496
72;FixationDur;2.766012;18:07:06.7520896
72;ModEvent;waiting;18:07:06.7528832
72;ModEvent;RespMod_on;18:07:06.7532672
72;ModOutcome;waiting;18:07:06.7563776
72;RespError_cuefrac;0.825698996094807;18:07:07.4116480
72;StimOn;False;18:07:07.4167296
72;valve_dur_ms;357;18:07:07.4168064
72;ModOutcome;RespMod_ok;18:07:07.4168448
72;ModEvent;RespMod_off;18:07:07.4168832
72;Cue_D;0.25;18:07:07.4173184
72;ModEvent;waiting;18:07:07.4178048
72;ModEvent;LickMod_on;18:07:07.4212992
72;valve_dur_ms;357;18:07:07.4243456
72;ModOutcome;waiting;18:07:07.4263040
72;ModOutcome;LickMod_done;18:07:09.2908928
72;ModEvent;LickMod_off;18:07:09.2909440
72;StimOn;False;18:07:09.2955520
72;Trial_ended;True;18:07:09.2956160
72;valve_dur_ms;1600;18:07:09.2956544
72;ITI;0.585135621291183;18:07:09.2957184
72;ModEvent;waiting;18:07:09.2960128
72;ModOutcome;waiting;18:07:09.2960384
73;Event;TrialNum;18:07:09.8826112
73;ModEvent;FixationMod_on;18:07:09.8880256
73;anchor_xy;(-0.255478158642295, -0.45);18:07:13.4841728
73;Cue_xyRel;(-0.180328944276108, 0.357045475893848);18:07:13.4841984
73;Cue_xy;(-0.435807102918403, -0.0929545241061522);18:07:13.4847104
73;StimOn;True;18:07:13.7088512
73;TimerEvent;FixationStarted;18:07:13.7088768
73;TimerEvent;FixationInterrupted;18:07:16.0077312
73;StimOn;False;18:07:16.0162176
73;anchor_xy;(0.359998750970698, -0.45);18:07:17.1011840
73;Cue_xyRel;(0.136369933015403, -0.376036223480364);18:07:17.1012224
73;Cue_xy;(0.496368683986102, -0.826036223480364);18:07:17.1018752
73;StimOn;True;18:07:17.3079808
73;TimerEvent;FixationStarted;18:07:17.3080064
73;TimerEvent;FixationInterrupted;18:07:17.4811776
73;StimOn;False;18:07:17.4864000
73;anchor_xy;(0.72610939901141, -0.45);18:07:41.9374592
73;Cue_xyRel;(-0.283979603035937, 0.281701233684824);18:07:41.9374848
73;Cue_xy;(0.442129795975472, -0.168298766315176);18:07:41.9379840
73;StimOn;True;18:07:42.1554944
73;TimerEvent;FixationStarted;18:07:42.1555328
73;TimerEvent;FixationCompleted;18:07:44.7291136
73;ModOutcome;FixationMod_done;18:07:44.7368192
73;ModEvent;FixationMod_off;18:07:44.7369856
73;FixationDur;2.896542;18:07:44.7376640
73;ModEvent;waiting;18:07:44.7384704
73;ModEvent;RespMod_on;18:07:44.7388928
73;ModOutcome;waiting;18:07:44.7411584
73;RespError_cuefrac;0.869230895544051;18:07:46.5599872
73;StimOn;False;18:07:46.5739008
73;valve_dur_ms;292;18:07:46.5741056
73;ModOutcome;RespMod_ok;18:07:46.5741952
73;ModEvent;RespMod_off;18:07:46.5743488
73;Cue_D;0.25;18:07:46.5748224
73;ModEvent;waiting;18:07:46.5752704
73;ModEvent;LickMod_on;18:07:46.5787520
73;valve_dur_ms;292;18:07:46.5815424
73;ModOutcome;waiting;18:07:46.5828736
73;ModOutcome;LickMod_done;18:07:48.7508992
73;ModEvent;LickMod_off;18:07:48.7509760
73;StimOn;False;18:07:48.7566720
73;Trial_ended;True;18:07:48.7567360
73;valve_dur_ms;1600;18:07:48.7567872
73;ITI;0.70809597322163;18:07:48.7568128
73;ModEvent;waiting;18:07:48.7571456
73;ModOutcome;waiting;18:07:48.7571712
74;Event;TrialNum;18:07:49.4746624
74;ModEvent;FixationMod_on;18:07:49.4772224
74;anchor_xy;(0.0605026178483398, -0.45);18:07:52.4630528
74;Cue_xyRel;(0.391293800781113, 0.0830009727067757);18:07:52.4630784
74;Cue_xy;(0.451796418629452, -0.366999027293224);18:07:52.4636032
74;StimOn;True;18:07:52.6770304
74;TimerEvent;FixationStarted;18:07:52.6771840
74;TimerEvent;FixationCompleted;18:07:55.3878400
74;ModOutcome;FixationMod_done;18:07:55.3955712
74;ModEvent;FixationMod_off;18:07:55.3956352
74;FixationDur;3.033231;18:07:55.3961600
74;ModEvent;waiting;18:07:55.3968000
74;ModEvent;RespMod_on;18:07:55.3971584
74;ModOutcome;waiting;18:07:55.4000512
74;RespError_cuefrac;1.13440830834526;18:07:59.0910720
74;StimOn;False;18:07:59.1000960
74;valve_dur_ms;0;18:07:59.1002496
74;ModOutcome;RespMod_bad;18:07:59.1003648
74;ModEvent;RespMod_off;18:07:59.1004544
74;Cue_D;0.25;18:07:59.1014144
74;StimOn;False;18:07:59.1150720
74;Trial_ended;True;18:07:59.1152384
74;valve_dur_ms;1600;18:07:59.1153792
74;ITI;0.610010815835563;18:07:59.1154688
74;ModEvent;waiting;18:07:59.1158912
74;ModOutcome;waiting;18:07:59.1159296
75;Event;TrialNum;18:07:59.7344128
75;ModEvent;FixationMod_on;18:07:59.7369344
75;anchor_xy;(0.649380643553743, -0.45);18:08:37.4128256
75;Cue_xyRel;(-0.13172094825743, -0.377689808957249);18:08:37.4128640
75;Cue_xy;(0.517659695296314, -0.827689808957249);18:08:37.4135936
75;StimOn;True;18:08:37.6414720
75;TimerEvent;FixationStarted;18:08:37.6415232
75;TimerEvent;FixationInterrupted;18:08:39.7580160
75;StimOn;False;18:08:39.7700864
75;anchor_xy;(0.350728793982756, -0.45);18:09:00.4436096
75;Cue_xyRel;(0.399722213635381, 0.0149047618709754);18:09:00.4436480
75;Cue_xy;(0.750451007618137, -0.435095238129025);18:09:00.4441728
75;StimOn;True;18:09:00.6519040
75;TimerEvent;FixationStarted;18:09:00.6519296
75;TimerEvent;FixationCompleted;18:09:03.4929536
75;ModOutcome;FixationMod_done;18:09:03.5005952
75;ModEvent;FixationMod_off;18:09:03.5006464
75;FixationDur;3.176371;18:09:03.5011072
75;ModEvent;waiting;18:09:03.5016704
75;ModEvent;RespMod_on;18:09:03.5020032
75;ModOutcome;waiting;18:09:03.5040256
75;RespError_cuefrac;1.11763841165658;18:09:05.2192768
75;StimOn;False;18:09:05.2269184
75;valve_dur_ms;0;18:09:05.2270336
75;ModOutcome;RespMod_bad;18:09:05.2270720
75;ModEvent;RespMod_off;18:09:05.2271488
75;Cue_D;0.25;18:09:05.2277632
75;StimOn;False;18:09:05.2348160
75;Trial_ended;True;18:09:05.2349056
75;valve_dur_ms;1600;18:09:05.2349568
75;ITI;0.878771337624067;18:09:05.2349952
75;ModEvent;waiting;18:09:05.2354304
75;ModOutcome;waiting;18:09:05.2354688
76;Event;TrialNum;18:09:06.1279104
76;ModEvent;FixationMod_on;18:09:06.1326592
76;anchor_xy;(-0.508910315073519, -0.45);18:09:09.4838784
76;Cue_xyRel;(0.365946394379881, 0.161503053966062);18:09:09.4839296
76;Cue_xy;(-0.142963920693638, -0.288496946033938);18:09:09.4846080
76;StimOn;True;18:09:09.6918656
76;TimerEvent;FixationStarted;18:09:09.6919040
76;TimerEvent;FixationCompleted;18:09:12.6799872
76;ModOutcome;FixationMod_done;18:09:12.6877824
76;ModEvent;FixationMod_off;18:09:12.6878464
76;FixationDur;3.326266;18:09:12.6884480
76;ModEvent;waiting;18:09:12.6891648
76;ModEvent;RespMod_on;18:09:12.6895104
76;ModOutcome;waiting;18:09:12.6922880
76;RespError_cuefrac;0.942480336342281;18:09:14.3710208
76;StimOn;False;18:09:14.3759872
76;valve_dur_ms;208;18:09:14.3760768
76;ModOutcome;RespMod_ok;18:09:14.3761152
76;ModEvent;RespMod_off;18:09:14.3761664
76;Cue_D;0.25;18:09:14.3765888
76;ModEvent;waiting;18:09:14.3770496
76;ModEvent;LickMod_on;18:09:14.3802496
76;valve_dur_ms;208;18:09:14.3815424
76;ModOutcome;waiting;18:09:14.3826816
76;ModOutcome;LickMod_done;18:09:16.2445952
76;ModEvent;LickMod_off;18:09:16.2446848
76;StimOn;False;18:09:16.2553472
76;Trial_ended;True;18:09:16.2554496
76;valve_dur_ms;1600;18:09:16.2555008
76;ITI;0.81559174778666;18:09:16.2555520
76;ModEvent;waiting;18:09:16.2559872
76;ModOutcome;waiting;18:09:16.2560256
77;Event;TrialNum;18:09:17.0873344
77;ModEvent;FixationMod_on;18:09:17.0903808
77;anchor_xy;(-0.317533605633086, -0.45);18:09:20.2817024
77;Cue_xyRel;(-0.0585960406195063, 0.395684854428012);18:09:20.2817280
77;Cue_xy;(-0.376129646252593, -0.0543151455719879);18:09:20.2822656
77;StimOn;True;18:09:20.4991744
77;TimerEvent;FixationStarted;18:09:20.4992512
77;TimerEvent;FixationCompleted;18:09:23.6369920
77;ModOutcome;FixationMod_done;18:09:23.6447104
77;ModEvent;FixationMod_off;18:09:23.6447616
77;FixationDur;3.483235;18:09:23.6452352
77;ModEvent;waiting;18:09:23.6457984
77;ModEvent;RespMod_on;18:09:23.6461056
77;ModOutcome;waiting;18:09:23.6481408
77;RespError_cuefrac;1.16892396401967;18:09:24.4350464
77;StimOn;False;18:09:24.4408704
77;valve_dur_ms;0;18:09:24.4409728
77;ModOutcome;RespMod_bad;18:09:24.4410112
77;ModEvent;RespMod_off;18:09:24.4410624
77;Cue_D;0.25;18:09:24.4416128
77;StimOn;False;18:09:24.4471168
77;Trial_ended;True;18:09:24.4472192
77;valve_dur_ms;1600;18:09:24.4473088
77;ITI;0.624828038096814;18:09:24.4473728
77;ModEvent;waiting;18:09:24.4477312
77;ModOutcome;waiting;18:09:24.4477696
78;Event;TrialNum;18:09:25.0878720
78;ModEvent;FixationMod_on;18:09:25.0901888
78;anchor_xy;(0.355878994784262, -0.45);18:11:49.9862272
78;Cue_xyRel;(0.349935041754047, -0.193766525882551);18:11:49.9862656
78;Cue_xy;(0.705814036538309, -0.643766525882551);18:11:49.9870208
78;StimOn;True;18:11:50.1922816
78;TimerEvent;FixationStarted;18:11:50.1922944
78;TimerEvent;FixationInterrupted;18:11:52.7435392
78;StimOn;False;18:11:52.7595648
78;anchor_xy;(0.0653366447404663, -0.45);18:12:23.8110080
78;Cue_xyRel;(-0.290282057146462, -0.275202338832391);18:12:23.8110592
78;Cue_xy;(-0.224945412405996, -0.725202338832391);18:12:23.8122880
78;StimOn;True;18:12:24.0299520
78;TimerEvent;FixationStarted;18:12:24.0299904
78;TimerEvent;FixationInterrupted;18:12:25.7030144
78;StimOn;False;18:12:25.7148672
78;anchor_xy;(0.453084270378148, -0.45);18:12:26.7231744
78;Cue_xyRel;(0.0958814278699414, 0.388338450053071);18:12:26.7232128
78;Cue_xy;(0.54896569824809, -0.0616615499469294);18:12:26.7239936
78;StimOn;True;18:12:26.9394560
78;TimerEvent;FixationStarted;18:12:26.9394944
78;TimerEvent;FixationInterrupted;18:12:29.2718464
78;StimOn;False;18:12:29.2787968
78;anchor_xy;(-0.162284918731211, -0.45);18:13:28.7209856
78;Cue_xyRel;(-0.025696010698866, 0.399173790515063);18:13:28.7210624
78;Cue_xy;(-0.187980929430077, -0.0508262094849365);18:13:28.7227776
78;StimOn;True;18:13:28.9379200
78;TimerEvent;FixationStarted;18:13:28.9379456
78;TimerEvent;FixationCompleted;18:13:32.2279680
78;ModOutcome;FixationMod_done;18:13:32.2357504
78;ModEvent;FixationMod_off;18:13:32.2358272
78;FixationDur;3.647611;18:13:32.2365824
78;ModEvent;waiting;18:13:32.2374656
78;ModEvent;RespMod_on;18:13:32.2378880
78;ModOutcome;waiting;18:13:32.2409984
78;RespError_cuefrac;1.78516755764661;18:13:34.3576704
78;StimOn;False;18:13:34.3670272
78;valve_dur_ms;0;18:13:34.3671424
78;ModOutcome;RespMod_bad;18:13:34.3671936
78;ModEvent;RespMod_off;18:13:34.3672704
78;Cue_D;0.25;18:13:34.3679744
78;StimOn;False;18:13:34.3756800
78;Trial_ended;True;18:13:34.3757824
78;valve_dur_ms;1600;18:13:34.3758464
78;ITI;0.555709399308874;18:13:34.3758848
78;ModEvent;waiting;18:13:34.3763968
78;ModOutcome;waiting;18:13:34.3764864
79;Event;TrialNum;18:13:34.9532544
79;ModEvent;FixationMod_on;18:13:34.9583744
79;anchor_xy;(0.538619902910953, -0.45);18:13:45.2950784
79;Cue_xyRel;(-0.342094205189517, 0.207295814660482);18:13:45.2951296
79;Cue_xy;(0.196525697721436, -0.242704185339518);18:13:45.2960896
79;StimOn;True;18:13:45.5135616
79;TimerEvent;FixationStarted;18:13:45.5135872
79;TimerEvent;FixationCompleted;18:13:48.9629952
79;ModOutcome;FixationMod_done;18:13:48.9707264
79;ModEvent;FixationMod_off;18:13:48.9708416
79;FixationDur;3.819744;18:13:48.9720320
79;ModEvent;waiting;18:13:48.9735808
79;ModEvent;RespMod_on;18:13:48.9743232
79;ModOutcome;waiting;18:13:48.9806720
79;RespError_cuefrac;0.22282544975932;18:13:50.9250176
79;StimOn;False;18:13:50.9334400
79;valve_dur_ms;1600;18:13:50.9335424
79;ModOutcome;RespMod_perfect;18:13:50.9335936
79;ModEvent;RespMod_off;18:13:50.9336704
79;Cue_D;0.25;18:13:50.9342592
79;ModEvent;waiting;18:13:50.9348096
79;ModEvent;LickMod_on;18:13:50.9380864
79;valve_dur_ms;500;18:13:50.9400448
